Time,,
2019/10/08,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:01:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:02:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:03:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:04:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:05:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:06:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:07:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:08:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:09:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:10:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:11:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:12:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:13:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:14:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:15:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:16:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:17:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:18:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:19:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:20:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:21:00,0,,,,
2019/10/08 0:22:00,0,,,,
2019/10/08 0:23:00,0,,,,
2019/10/08 0:24:00,0,,,,
2019/10/08 0:25:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:26:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:27:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:28:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:29:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:30:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:31:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:32:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:33:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:34:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:35:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:36:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:37:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:38:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:39:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:40:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:41:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:42:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:43:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:44:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:45:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:46:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:47:00,0,,,,
2019/10/08 0:48:00,0,,,,
2019/10/08 0:49:00,0,,,,
2019/10/08 0:50:00,0,,,,
2019/10/08 0:51:00,0,,,,
2019/10/08 0:52:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:53:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:54:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:55:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:56:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:57:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:58:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 0:59:00,3,SL-29-267-M1-09_Common-UJ-,,,
2019/10/08 1:00:00,0,,,,
2019/10/08 1:01:00,0,,,,
2019/10/08 1:02:00,0,,,,
2019/10/08 1:03:00,0,,,,
2019/10/08 1:04:00,0,,,,
2019/10/08 1:05:00,0,,,,
2019/10/08 1:06:00,0,,,,
2019/10/08 1:07:00,0,,,,
2019/10/08 1:08:00,0,,,,
2019/10/08 1:09:00,0,,,,
