No.,NAME1,NAME2,ASI1,ASI2,Price,TYPE,THRETHOLD,NUMBER,KAIRI,CODE,HMODE,SUBSETTING,階層,出力指標,出力対象,,,2019/11/27条件名変換で使用
1432,SU077,SU081,1,1,1,JisseiTraceSabun,,42,,UC043|UD043|UE043|UF043|UG043|UH043|UI043|UJ043|UK043|UL043|Ag043|Ah043|Ai043|Aj043|Ak043|Bm043,,,2,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,1,,,FALSE
