No.,NAME1,NAME2,ASI1,ASI2,Price,TYPE,THRETHOLD,NUMBER,KAIRI,CODE,HMODE,SUBSETTING,階層,出力指標,出力対象,,,2019/11/27条件名変換で使用
352,SU037,,1,1,1,JisseiTraceSabun,30,41,,TS013|TT013|TU013|TV013|TW013|TX013|TY013|TZ013|UA013|UB013|Ab013|Ac013|Ad013|Ae013|Af013|Bl013,,MINI,2,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,1,,,TRUE
