No.,NAME1,NAME2,ASI1,ASI2,Price,TYPE,THRETHOLD,NUMBER,KAIRI,CODE,HMODE,SUBSETTING,階層,出力指標,出力対象,,,2019/11/27条件名変換で使用
89,CA064,,1,1,1,HeOsUD,0,22,CA064_CA077_CA090_CA103,SU025|SU026,UD,,1,1|2,1,,,TRUE
