No.,NAME1,NAME2,ASI1,ASI2,Price,TYPE,THRETHOLD,NUMBER,KAIRI,CODE,HMODE,SUBSETTING,階層,出力指標,出力対象,,,2019/11/27条件名変換で使用
708,SU075,SU027,1,1,1,JisseiTraceSabun3,0,51,,UZ126|VA126|VB126|VC126|VD126|VE126|VF126|VG126|VH126|VI126|Ax126|Ay126|Az126|Ba126|Bb126|Bc126|Bd126|Be126|Bf126|Bg126|Bh126|Bi126|Bj126|Bq126|Br126|Bs126,,,2,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26,1,,,FALSE
