No.,NAME1,NAME2,ASI1,ASI2,Price,TYPE,THRETHOLD,NUMBER,KAIRI,CODE,HMODE,SUBSETTING,階層,出力指標,出力対象,,,2019/11/27条件名変換で使用
1440,SU087,,1,1,1,JisseiTraceSabun3,7,50,,UP063|UQ063|UR063|US063|UT063|UU063|UV063|UW063|UX063|UY063|Al063|Am063|An063|Ao063|Ap063|Aq063|Ar063|As063|At063|Au063|Av063|Aw063|Bk063|Bn063|Bo063|Bp063,,MINI,2,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26,1,,,FALSE
