No.,NAME1,NAME2,ASI1,ASI2,Price,TYPE,THRETHOLD,NUMBER,KAIRI,CODE,HMODE,SUBSETTING,階層,出力指標,出力対象,,,2019/11/27条件名変換で使用
1426,SU003,SU021,1,1,1,JisseiTraceSabun,,42,,UC037|UD037|UE037|UF037|UG037|UH037|UI037|UJ037|UK037|UL037|Ag037|Ah037|Ai037|Aj037|Ak037|Bm037,,,2,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,1,,,FALSE
