No.,NAME1,NAME2,ASI1,ASI2,Price,TYPE,THRETHOLD,NUMBER,KAIRI,CODE,HMODE,SUBSETTING,階層,出力指標,出力対象,,,2019/11/27条件名変換で使用
804,SU045,,1,1,1,JisseiTraceSabun3,180,52,,WI007|WK007,,,2,7|8,1,,,TRUE
