No.,NAME1,NAME2,ASI1,ASI2,Price,TYPE,THRETHOLD,NUMBER,KAIRI,CODE,HMODE,SUBSETTING,階層,出力指標,出力対象,,,2019/11/27条件名変換で使用
1758,CA117,,1,1,1,JisseiTraceSabun3,,45,,UP308|UQ308|UR308|US308|UT308|UU308|UV308|UW308|UX308|UY308|Al308|Am308|An308|Ao308|Ap308|Aq308|Ar308|As308|At308|Au308|Av308|Aw308|Bk308|Bn308|Bo308|Bp308,,,2,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26,1,,,FALSE
