No.,NAME1,NAME2,ASI1,ASI2,Price,TYPE,THRETHOLD,NUMBER,KAIRI,CODE,HMODE,SUBSETTING,階層,出力指標,出力対象,,,2019/11/27条件名変換で使用
693,SU003,SU075,1,1,1,JisseiTraceSabun3,0,51,,UZ111|VA111|VB111|VC111|VD111|VE111|VF111|VG111|VH111|VI111|Ax111|Ay111|Az111|Ba111|Bb111|Bc111|Bd111|Be111|Bf111|Bg111|Bh111|Bi111|Bj111|Bq111|Br111|Bs111,,,2,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26,1,,,FALSE
