No.,NAME1,NAME2,ASI1,ASI2,Price,TYPE,THRETHOLD,NUMBER,KAIRI,CODE,HMODE,SUBSETTING,階層,出力指標,出力対象,,,2019/11/27条件名変換で使用
301,CA019,,1,1,1,HeOsUD,0,22,CA019_CA036_CA046_CA056,SU031|SU032,UD,,1,1|2,1,,,FALSE
