No.,NAME1,NAME2,ASI1,ASI2,Price,TYPE,THRETHOLD,NUMBER,KAIRI,CODE,HMODE,SUBSETTING,階層,出力指標,出力対象,,,2019/11/27条件名変換で使用
23,SA006,CA016,1,0,1,LeaderNum,0,10,SU007_SU008,SJ006,HCODE,,2,1,1,,,TRUE
