No.,NAME1,NAME2,ASI1,ASI2,Price,TYPE,THRETHOLD,NUMBER,KAIRI,CODE,HMODE,SUBSETTING,階層,出力指標,出力対象,,,2019/11/27条件名変換で使用
350,SU045,,1,1,1,JisseiTraceSabun,180,41,,TS007|TT007|TU007|TV007|TW007|TX007|TY007|TZ007|UA007|UB007|Ab007|Ac007|Ad007|Ae007|Af007|Bl007,,,2,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,1,,,FALSE
