No.,NAME1,NAME2,ASI1,ASI2,Price,TYPE,THRETHOLD,NUMBER,KAIRI,CODE,HMODE,SUBSETTING,階層,出力指標,出力対象,,,2019/11/27条件名変換で使用
24,SA001,CA011,1,0,1,LeaderNum,0,10,SU009_SU010,SJ001,HCODE,,2,1,1,,,TRUE
