No.,NAME1,NAME2,ASI1,ASI2,Price,TYPE,THRETHOLD,NUMBER,KAIRI,CODE,HMODE,SUBSETTING,階層,出力指標,出力対象,,,2019/11/27条件名変換で使用
1761,CA111,,1,1,1,JisseiTraceSabun3,,45,,UP311|UQ311|UR311|US311|UT311|UU311|UV311|UW311|UX311|UY311|Al311|Am311|An311|Ao311|Ap311|Aq311|Ar311|As311|At311|Au311|Av311|Aw311|Bk311|Bn311|Bo311|Bp311,,,2,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26,1,,,FALSE
