No.,NAME1,NAME2,ASI1,ASI2,Price,TYPE,THRETHOLD,NUMBER,KAIRI,CODE,HMODE,SUBSETTING,階層,出力指標,出力対象,,,2019/11/27条件名変換で使用
696,SU021,SU025,1,1,1,JisseiTraceSabun3,0,51,,UZ114|VA114|VB114|VC114|VD114|VE114|VF114|VG114|VH114|VI114|Ax114|Ay114|Az114|Ba114|Bb114|Bc114|Bd114|Be114|Bf114|Bg114|Bh114|Bi114|Bj114|Bq114|Br114|Bs114,,,2,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26,1,,,FALSE
