No.,NAME1,NAME2,ASI1,ASI2,Price,TYPE,THRETHOLD,NUMBER,KAIRI,CODE,HMODE,SUBSETTING,階層,出力指標,出力対象,,,2019/11/27条件名変換で使用
701,SU025,SU073,1,1,1,JisseiTraceSabun3,0,51,,UZ119|VA119|VB119|VC119|VD119|VE119|VF119|VG119|VH119|VI119|Ax119|Ay119|Az119|Ba119|Bb119|Bc119|Bd119|Be119|Bf119|Bg119|Bh119|Bi119|Bj119|Bq119|Br119|Bs119,,,2,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26,1,,,FALSE
