No.,NAME1,NAME2,ASI1,ASI2,Price,TYPE,THRETHOLD,NUMBER,KAIRI,CODE,HMODE,SUBSETTING,階層,出力指標,出力対象,,,2019/11/27条件名変換で使用
766,SU089,SU029,1,1,1,JisseiTraceSabun3,0,51,,UZ184|VA184|VB184|VC184|VD184|VE184|VF184|VG184|VH184|VI184|Ax184|Ay184|Az184|Ba184|Bb184|Bc184|Bd184|Be184|Bf184|Bg184|Bh184|Bi184|Bj184|Bq184|Br184|Bs184,,MINI,2,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26,1,,,FALSE
