No.,NAME1,NAME2,ASI1,ASI2,Price,TYPE,THRETHOLD,NUMBER,KAIRI,CODE,HMODE,SUBSETTING,階層,出力指標,出力対象,,,2019/11/27条件名変換で使用
1084,SA012,CA116,1,0,1,LeaderNum,15,10,SU079_SU080,SJ012,HCODE,,2,1,1,,,TRUE
