No.,NAME1,NAME2,ASI1,ASI2,Price,TYPE,THRETHOLD,NUMBER,KAIRI,CODE,HMODE,SUBSETTING,階層,出力指標,出力対象,,,2019/11/27条件名変換で使用
1403,SU067,SU089,1,1,1,JisseiTraceSabun3,0,51,,UZ217|VA217|VB217|VC217|VD217|VE217|VF217|VG217|VH217|VI217|Ax217|Ay217|Az217|Ba217|Bb217|Bc217|Bd217|Be217|Bf217|Bg217|Bh217|Bi217|Bj217|Bq217|Br217|Bs217,,,2,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26,1,,,FALSE
