No.,NAME1,NAME2,ASI1,ASI2,Price,TYPE,THRETHOLD,NUMBER,KAIRI,CODE,HMODE,SUBSETTING,階層,出力指標,出力対象,,,2019/11/27条件名変換で使用
1471,SU083,,1,1,1,JisseiTraceSabun3,,50,,UP070|UQ070|UR070|US070|UT070|UU070|UV070|UW070|UX070|UY070|Al070|Am070|An070|Ao070|Ap070|Aq070|Ar070|As070|At070|Au070|Av070|Aw070|Bk070|Bn070|Bo070|Bp070,,,2,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26,1,,,FALSE
