No.,NAME1,NAME2,ASI1,ASI2,Price,TYPE,THRETHOLD,NUMBER,KAIRI,CODE,HMODE,SUBSETTING,階層,出力指標,出力対象,,,2019/11/27条件名変換で使用
351,SU033,,1,1,1,JisseiTraceSabun,10,41,,TS011|TT011|TU011|TV011|TW011|TX011|TY011|TZ011|UA011|UB011|Ab011|Ac011|Ad011|Ae011|Af011|Bl011,,MINI,2,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,1,,,TRUE
