No.,NAME1,NAME2,ASI1,ASI2,Price,TYPE,THRETHOLD,NUMBER,KAIRI,CODE,HMODE,SUBSETTING,階層,出力指標,出力対象,,,2019/11/27条件名変換で使用
1441,SU091,,1,1,1,JisseiTraceSabun3,7,50,,UP064|UQ064|UR064|US064|UT064|UU064|UV064|UW064|UX064|UY064|Al064|Am064|An064|Ao064|Ap064|Aq064|Ar064|As064|At064|Au064|Av064|Aw064|Bk064|Bn064|Bo064|Bp064,,MINI,2,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26,1,,,FALSE
