No.,NAME1,NAME2,ASI1,ASI2,Price,TYPE,THRETHOLD,NUMBER,KAIRI,CODE,HMODE,SUBSETTING,階層,出力指標,出力対象,,,2019/11/27条件名変換で使用
702,SU025,SU075,1,1,1,JisseiTraceSabun3,0,51,,UZ120|VA120|VB120|VC120|VD120|VE120|VF120|VG120|VH120|VI120|Ax120|Ay120|Az120|Ba120|Bb120|Bc120|Bd120|Be120|Bf120|Bg120|Bh120|Bi120|Bj120|Bq120|Br120|Bs120,,,2,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26,1,,,FALSE
