No.,NAME1,NAME2,ASI1,ASI2,Price,TYPE,THRETHOLD,NUMBER,KAIRI,CODE,HMODE,SUBSETTING,階層,出力指標,出力対象,,,2019/11/27条件名変換で使用
1436,SU079,,1,1,1,JisseiTraceSabun3,7,50,,UP059|UQ059|UR059|US059|UT059|UU059|UV059|UW059|UX059|UY059|Al059|Am059|An059|Ao059|Ap059|Aq059|Ar059|As059|At059|Au059|Av059|Aw059|Bk059|Bn059|Bo059|Bp059,,MINI,2,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26,1,,,FALSE
