Time,Code,Name
2019/10/10 1:30:00,3,Signal
2019/10/10 1:31:00,3,Signal
2019/10/10 1:32:00,3,Signal
2019/10/10 1:33:00,3,Signal
2019/10/10 1:34:00,3,Signal
2019/10/10 1:35:00,3,Signal
2019/10/10 1:36:00,3,Signal
2019/10/10 1:37:00,3,Signal
2019/10/10 1:38:00,3,Signal
2019/10/10 1:39:00,3,Signal
2019/10/10 1:40:00,3,Signal
2019/10/10 1:41:00,3,Signal
2019/10/10 1:42:00,3,Signal
2019/10/10 1:43:00,3,Signal
2019/10/10 1:44:00,3,Signal
2019/10/10 1:45:00,3,Signal
2019/10/10 1:46:00,3,Signal
2019/10/10 1:47:00,3,Signal
2019/10/10 1:48:00,3,Signal
2019/10/10 1:49:00,3,Signal
2019/10/10 1:50:00,3,Signal
2019/10/10 1:51:00,3,Signal
2019/10/10 1:52:00,3,Signal
2019/10/10 1:53:00,3,Signal
2019/10/10 1:54:00,3,Signal
2019/10/10 1:55:00,3,Signal
2019/10/10 1:56:00,3,Signal
2019/10/10 1:57:00,3,Signal
2019/10/10 1:58:00,3,Signal
2019/10/10 1:59:00,3,Signal
2019/10/10 2:00:00,3,Signal
2019/10/10 2:01:00,3,Signal
2019/10/10 2:02:00,3,Signal
2019/10/10 2:03:00,3,Signal
2019/10/10 2:04:00,3,Signal
2019/10/10 2:05:00,3,Signal
2019/10/10 2:06:00,3,Signal
2019/10/10 2:07:00,3,Signal
2019/10/10 2:08:00,3,Signal
2019/10/10 2:09:00,3,Signal
2019/10/10 2:10:00,3,Signal
2019/10/10 2:11:00,3,Signal
2019/10/10 2:12:00,3,Signal
2019/10/10 2:13:00,3,Signal
2019/10/10 2:14:00,3,Signal
2019/10/10 2:15:00,3,Signal
2019/10/10 2:16:00,3,Signal
2019/10/10 2:17:00,3,Signal
2019/10/10 2:18:00,3,Signal
2019/10/10 2:19:00,3,Signal
2019/10/10 2:20:00,3,Signal
2019/10/10 2:21:00,3,Signal
2019/10/10 2:22:00,3,Signal
2019/10/10 2:23:00,3,Signal
2019/10/10 2:24:00,3,Signal
2019/10/10 2:25:00,3,Signal
2019/10/10 2:26:00,3,Signal
2019/10/10 2:27:00,3,Signal
2019/10/10 2:28:00,3,Signal
2019/10/10 2:29:00,3,Signal
2019/10/10 2:30:00,3,Signal
2019/10/10 2:31:00,3,Signal
2019/10/10 2:32:00,3,Signal
2019/10/10 2:33:00,3,Signal
2019/10/10 2:34:00,3,Signal
2019/10/10 2:35:00,3,Signal
2019/10/10 2:36:00,3,Signal
2019/10/10 2:37:00,3,Signal
2019/10/10 2:38:00,3,Signal
2019/10/10 2:39:00,3,Signal
2019/10/10 2:40:00,3,Signal
2019/10/10 2:41:00,3,Signal
2019/10/10 2:42:00,3,Signal
2019/10/10 2:43:00,3,Signal
2019/10/10 2:44:00,3,Signal
2019/10/10 2:45:00,3,Signal
2019/10/10 2:46:00,3,Signal
2019/10/10 2:47:00,3,Signal
2019/10/10 2:48:00,3,Signal
2019/10/10 2:49:00,3,Signal
2019/10/10 2:50:00,3,Signal
2019/10/10 2:51:00,3,Signal
2019/10/10 2:52:00,3,Signal
2019/10/10 2:53:00,3,Signal
2019/10/10 2:54:00,3,Signal
2019/10/10 2:55:00,3,Signal
2019/10/10 2:56:00,3,Signal
2019/10/10 2:57:00,3,Signal
2019/10/10 2:58:00,3,Signal
2019/10/10 2:59:00,3,Signal
2019/10/10 3:00:00,3,Signal
2019/10/10 3:01:00,3,Signal
2019/10/10 3:02:00,3,Signal
2019/10/10 3:03:00,3,Signal
2019/10/10 3:04:00,3,Signal
2019/10/10 3:05:00,3,Signal
2019/10/10 3:06:00,3,Signal
2019/10/10 3:07:00,3,Signal
2019/10/10 3:08:00,3,Signal
2019/10/10 3:09:00,3,Signal
2019/10/10 3:10:00,3,Signal
2019/10/10 3:11:00,3,Signal
2019/10/10 3:12:00,3,Signal
2019/10/10 3:13:00,3,Signal
2019/10/10 3:14:00,3,Signal
2019/10/10 3:15:00,3,Signal
2019/10/10 3:16:00,3,Signal
2019/10/10 3:17:00,3,Signal
2019/10/10 3:18:00,3,Signal
2019/10/10 3:19:00,3,Signal
2019/10/10 3:20:00,3,Signal
2019/10/10 3:21:00,3,Signal
2019/10/10 3:22:00,3,Signal
2019/10/10 3:23:00,3,Signal
2019/10/10 3:24:00,3,Signal
2019/10/10 3:25:00,3,Signal
2019/10/10 3:26:00,3,Signal
2019/10/10 3:27:00,3,Signal
2019/10/10 3:28:00,3,Signal
2019/10/10 3:29:00,3,Signal
2019/10/10 3:30:00,3,Signal
2019/10/10 3:31:00,3,Signal
2019/10/10 3:32:00,3,Signal
2019/10/10 3:33:00,3,Signal
2019/10/10 3:34:00,3,Signal
2019/10/10 3:35:00,3,Signal
2019/10/10 3:36:00,3,Signal
2019/10/10 3:37:00,3,Signal
2019/10/10 3:38:00,3,Signal
2019/10/10 3:39:00,3,Signal
2019/10/10 3:40:00,3,Signal
2019/10/10 3:41:00,3,Signal
2019/10/10 3:42:00,3,Signal
2019/10/10 3:43:00,3,Signal
2019/10/10 3:44:00,3,Signal
2019/10/10 3:45:00,3,Signal
2019/10/10 3:46:00,3,Signal
2019/10/10 3:47:00,3,Signal
2019/10/10 3:48:00,3,Signal
2019/10/10 3:49:00,3,Signal
2019/10/10 3:50:00,3,Signal
2019/10/10 3:51:00,3,Signal
2019/10/10 3:52:00,3,Signal
2019/10/10 3:53:00,3,Signal
2019/10/10 3:54:00,3,Signal
2019/10/10 3:55:00,3,Signal
2019/10/10 3:56:00,3,Signal
2019/10/10 3:57:00,3,Signal
2019/10/10 3:58:00,3,Signal
2019/10/10 3:59:00,3,Signal
2019/10/10 4:00:00,3,Signal
2019/10/10 4:01:00,3,Signal
2019/10/10 4:02:00,3,Signal
2019/10/10 4:03:00,3,Signal
2019/10/10 4:04:00,3,Signal
2019/10/10 4:05:00,3,Signal
2019/10/10 4:06:00,3,Signal
2019/10/10 4:07:00,3,Signal
2019/10/10 4:08:00,3,Signal
2019/10/10 4:09:00,3,Signal
2019/10/10 4:10:00,3,Signal
2019/10/10 4:11:00,3,Signal
2019/10/10 4:12:00,3,Signal
2019/10/10 4:13:00,3,Signal
2019/10/10 4:14:00,3,Signal
2019/10/10 4:15:00,3,Signal
2019/10/10 4:16:00,3,Signal
2019/10/10 4:17:00,3,Signal
2019/10/10 4:18:00,3,Signal
2019/10/10 4:19:00,3,Signal
2019/10/10 4:20:00,3,Signal
2019/10/10 4:21:00,3,Signal
2019/10/10 4:22:00,3,Signal
2019/10/10 4:23:00,3,Signal
2019/10/10 4:24:00,3,Signal
2019/10/10 4:25:00,3,Signal
2019/10/10 4:26:00,3,Signal
2019/10/10 4:27:00,3,Signal
2019/10/10 4:28:00,3,Signal
2019/10/10 4:29:00,3,Signal
2019/10/10 4:30:00,3,Signal
2019/10/10 4:31:00,3,Signal
2019/10/10 4:32:00,0,Signal
2019/10/10 4:33:00,0,Signal
2019/10/10 4:34:00,0,Signal
2019/10/10 4:35:00,0,Signal
2019/10/10 4:36:00,0,Signal
2019/10/10 4:37:00,0,Signal
2019/10/10 4:38:00,0,Signal
2019/10/10 4:39:00,0,Signal
2019/10/10 4:40:00,0,Signal
2019/10/10 4:41:00,0,Signal
2019/10/10 4:42:00,0,Signal
2019/10/10 4:43:00,0,Signal
2019/10/10 4:44:00,0,Signal
2019/10/10 4:45:00,0,Signal
2019/10/10 4:46:00,0,Signal
2019/10/10 4:47:00,0,Signal
2019/10/10 4:48:00,0,Signal
2019/10/10 4:49:00,0,Signal
2019/10/10 4:50:00,0,Signal
2019/10/10 4:51:00,0,Signal
2019/10/10 4:52:00,0,Signal
2019/10/10 4:53:00,0,Signal
2019/10/10 4:54:00,0,Signal
2019/10/10 4:55:00,0,Signal
2019/10/10 4:56:00,0,Signal
2019/10/10 4:57:00,0,Signal
2019/10/10 4:58:00,0,Signal
2019/10/10 4:59:00,0,Signal
2019/10/10 5:00:00,0,Signal
2019/10/10 5:01:00,0,Signal
2019/10/10 5:02:00,0,Signal
2019/10/10 5:03:00,0,Signal
2019/10/10 5:04:00,0,Signal
2019/10/10 5:05:00,0,Signal
2019/10/10 5:06:00,0,Signal
2019/10/10 5:07:00,0,Signal
2019/10/10 5:08:00,0,Signal
2019/10/10 5:09:00,0,Signal
2019/10/10 5:10:00,0,Signal
2019/10/10 5:11:00,0,Signal
2019/10/10 5:12:00,0,Signal
2019/10/10 5:13:00,0,Signal
2019/10/10 5:14:00,0,Signal
2019/10/10 5:15:00,0,Signal
2019/10/10 5:16:00,0,Signal
2019/10/10 5:17:00,0,Signal
2019/10/10 5:18:00,0,Signal
2019/10/10 5:19:00,0,Signal
2019/10/10 5:20:00,0,Signal
2019/10/10 5:21:00,0,Signal
2019/10/10 5:22:00,0,Signal
2019/10/10 5:23:00,0,Signal
2019/10/10 5:24:00,0,Signal
2019/10/10 5:25:00,0,Signal
2019/10/10 5:26:00,0,Signal
2019/10/10 5:27:00,0,Signal
2019/10/10 5:28:00,0,Signal
2019/10/10 5:29:00,0,Signal
2019/10/10 5:30:00,0,Signal
2019/10/10 5:31:00,0,Signal
2019/10/10 5:32:00,0,Signal
2019/10/10 5:33:00,0,Signal
2019/10/10 5:34:00,0,Signal
2019/10/10 5:35:00,0,Signal
2019/10/10 5:36:00,0,Signal
2019/10/10 5:37:00,0,Signal
2019/10/10 5:38:00,0,Signal
2019/10/10 5:39:00,0,Signal
2019/10/10 5:40:00,0,Signal
2019/10/10 5:41:00,0,Signal
2019/10/10 5:42:00,0,Signal
2019/10/10 5:43:00,0,Signal
2019/10/10 5:44:00,0,Signal
2019/10/10 5:45:00,0,Signal
2019/10/10 5:46:00,0,Signal
2019/10/10 5:47:00,0,Signal
2019/10/10 5:48:00,0,Signal
2019/10/10 5:49:00,0,Signal
2019/10/10 5:50:00,0,Signal
2019/10/10 5:51:00,0,Signal
2019/10/10 5:52:00,0,Signal
2019/10/10 5:53:00,0,Signal
2019/10/10 5:54:00,0,Signal
2019/10/10 5:55:00,0,Signal
2019/10/10 5:56:00,0,Signal
2019/10/10 5:57:00,0,Signal
2019/10/10 5:58:00,0,Signal
2019/10/10 5:59:00,0,Signal
2019/10/10 6:00:00,0,Signal
2019/10/10 6:01:00,0,Signal
2019/10/10 6:02:00,0,Signal
2019/10/10 6:03:00,0,Signal
2019/10/10 6:04:00,0,Signal
2019/10/10 6:05:00,0,Signal
2019/10/10 6:06:00,0,Signal
2019/10/10 6:07:00,0,Signal
2019/10/10 6:08:00,0,Signal
2019/10/10 6:09:00,0,Signal
2019/10/10 6:10:00,0,Signal
2019/10/10 6:11:00,0,Signal
2019/10/10 6:12:00,0,Signal
2019/10/10 6:13:00,0,Signal
2019/10/10 6:14:00,0,Signal
2019/10/10 6:15:00,0,Signal
2019/10/10 6:16:00,0,Signal
2019/10/10 6:17:00,0,Signal
2019/10/10 6:18:00,0,Signal
2019/10/10 6:19:00,0,Signal
2019/10/10 6:20:00,0,Signal
2019/10/10 6:21:00,0,Signal
2019/10/10 6:22:00,0,Signal
2019/10/10 6:23:00,0,Signal
2019/10/10 6:24:00,0,Signal
2019/10/10 6:25:00,0,Signal
2019/10/10 6:26:00,0,Signal
2019/10/10 6:27:00,0,Signal
2019/10/10 6:28:00,0,Signal
2019/10/10 6:29:00,0,Signal
2019/10/10 6:30:00,0,Signal
2019/10/10 6:31:00,0,Signal
2019/10/10 6:32:00,0,Signal
2019/10/10 6:33:00,0,Signal
2019/10/10 6:34:00,0,Signal
2019/10/10 6:35:00,0,Signal
2019/10/10 6:36:00,0,Signal
2019/10/10 6:37:00,0,Signal
2019/10/10 6:38:00,0,Signal
2019/10/10 6:39:00,0,Signal
2019/10/10 6:40:00,0,Signal
2019/10/10 6:41:00,0,Signal
2019/10/10 6:42:00,0,Signal
2019/10/10 6:43:00,0,Signal
2019/10/10 6:44:00,0,Signal
2019/10/10 6:45:00,0,Signal
2019/10/10 6:46:00,0,Signal
2019/10/10 6:47:00,0,Signal
2019/10/10 6:48:00,0,Signal
2019/10/10 6:49:00,0,Signal
2019/10/10 6:50:00,0,Signal
2019/10/10 6:51:00,0,Signal
2019/10/10 6:52:00,0,Signal
2019/10/10 6:53:00,0,Signal
2019/10/10 6:54:00,0,Signal
2019/10/10 6:55:00,0,Signal
2019/10/10 6:56:00,0,Signal
2019/10/10 6:57:00,0,Signal
2019/10/10 6:58:00,0,Signal
2019/10/10 6:59:00,0,Signal
2019/10/10 7:00:00,0,Signal
2019/10/10 7:01:00,0,Signal
2019/10/10 7:02:00,0,Signal
2019/10/10 7:03:00,0,Signal
2019/10/10 7:04:00,0,Signal
2019/10/10 7:05:00,0,Signal
2019/10/10 7:06:00,0,Signal
2019/10/10 7:07:00,0,Signal
2019/10/10 7:08:00,0,Signal
2019/10/10 7:09:00,0,Signal
2019/10/10 7:10:00,0,Signal
2019/10/10 7:11:00,0,Signal
2019/10/10 7:12:00,0,Signal
2019/10/10 7:13:00,0,Signal
2019/10/10 7:14:00,0,Signal
2019/10/10 7:15:00,0,Signal
2019/10/10 7:16:00,0,Signal
2019/10/10 7:17:00,0,Signal
2019/10/10 7:18:00,0,Signal
2019/10/10 7:19:00,0,Signal
2019/10/10 7:20:00,0,Signal
2019/10/10 7:21:00,0,Signal
2019/10/10 7:22:00,0,Signal
2019/10/10 7:23:00,0,Signal
2019/10/10 7:24:00,0,Signal
2019/10/10 7:25:00,0,Signal
2019/10/10 7:26:00,0,Signal
2019/10/10 7:27:00,0,Signal
2019/10/10 7:28:00,0,Signal
2019/10/10 7:29:00,0,Signal
2019/10/10 7:30:00,0,Signal
2019/10/10 7:31:00,0,Signal
2019/10/10 7:32:00,0,Signal
2019/10/10 7:33:00,0,Signal
2019/10/10 7:34:00,0,Signal
2019/10/10 7:35:00,0,Signal
2019/10/10 7:36:00,0,Signal
2019/10/10 7:37:00,0,Signal
2019/10/10 7:38:00,0,Signal
2019/10/10 7:39:00,0,Signal
2019/10/10 7:40:00,0,Signal
2019/10/10 7:41:00,0,Signal
2019/10/10 7:42:00,0,Signal
2019/10/10 7:43:00,0,Signal
2019/10/10 7:44:00,0,Signal
2019/10/10 7:45:00,0,Signal
2019/10/10 7:46:00,0,Signal
2019/10/10 7:47:00,0,Signal
2019/10/10 7:48:00,0,Signal
2019/10/10 7:49:00,0,Signal
2019/10/10 7:50:00,0,Signal
2019/10/10 7:51:00,0,Signal
2019/10/10 7:52:00,0,Signal
2019/10/10 7:53:00,0,Signal
2019/10/10 7:54:00,0,Signal
2019/10/10 7:55:00,0,Signal
2019/10/10 7:56:00,0,Signal
2019/10/10 7:57:00,0,Signal
2019/10/10 7:58:00,0,Signal
2019/10/10 7:59:00,0,Signal
2019/10/10 8:00:00,3,Signal
2019/10/10 8:01:00,3,Signal
2019/10/10 8:02:00,3,Signal
2019/10/10 8:03:00,3,Signal
2019/10/10 8:04:00,3,Signal
2019/10/10 8:05:00,3,Signal
2019/10/10 8:06:00,3,Signal
2019/10/10 8:07:00,3,Signal
2019/10/10 8:08:00,3,Signal
2019/10/10 8:09:00,3,Signal
2019/10/10 8:10:00,3,Signal
2019/10/10 8:11:00,3,Signal
2019/10/10 8:12:00,3,Signal
2019/10/10 8:13:00,3,Signal
2019/10/10 8:14:00,3,Signal
2019/10/10 8:15:00,3,Signal
2019/10/10 8:16:00,3,Signal
2019/10/10 8:17:00,3,Signal
2019/10/10 8:18:00,3,Signal
2019/10/10 8:19:00,3,Signal
2019/10/10 8:20:00,3,Signal
2019/10/10 8:21:00,3,Signal
2019/10/10 8:22:00,3,Signal
2019/10/10 8:23:00,3,Signal
2019/10/10 8:24:00,3,Signal
2019/10/10 8:25:00,3,Signal
2019/10/10 8:26:00,3,Signal
2019/10/10 8:27:00,3,Signal
2019/10/10 8:28:00,3,Signal
2019/10/10 8:29:00,3,Signal
2019/10/10 8:30:00,3,Signal
2019/10/10 8:31:00,3,Signal
2019/10/10 8:32:00,3,Signal
2019/10/10 8:33:00,3,Signal
2019/10/10 8:34:00,3,Signal
2019/10/10 8:35:00,3,Signal
2019/10/10 8:36:00,3,Signal
2019/10/10 8:37:00,3,Signal
2019/10/10 8:38:00,3,Signal
2019/10/10 8:39:00,3,Signal
2019/10/10 8:40:00,3,Signal
2019/10/10 8:41:00,3,Signal
2019/10/10 8:42:00,3,Signal
2019/10/10 8:43:00,3,Signal
2019/10/10 8:44:00,3,Signal
2019/10/10 8:45:00,3,Signal
2019/10/10 8:46:00,3,Signal
2019/10/10 8:47:00,3,Signal
2019/10/10 8:48:00,3,Signal
2019/10/10 8:49:00,3,Signal
2019/10/10 8:50:00,3,Signal
2019/10/10 8:51:00,3,Signal
2019/10/10 8:52:00,3,Signal
2019/10/10 8:53:00,3,Signal
2019/10/10 8:54:00,3,Signal
2019/10/10 8:55:00,3,Signal
2019/10/10 8:56:00,3,Signal
2019/10/10 8:57:00,3,Signal
2019/10/10 8:58:00,3,Signal
2019/10/10 8:59:00,3,Signal
2019/10/10 9:00:00,3,Signal
2019/10/10 9:01:00,3,Signal
2019/10/10 9:02:00,3,Signal
2019/10/10 9:03:00,3,Signal
2019/10/10 9:04:00,3,Signal
2019/10/10 9:05:00,3,Signal
2019/10/10 9:06:00,3,Signal
2019/10/10 9:07:00,3,Signal
2019/10/10 9:08:00,3,Signal
2019/10/10 9:09:00,3,Signal
2019/10/10 9:10:00,3,Signal
2019/10/10 9:11:00,3,Signal
2019/10/10 9:12:00,3,Signal
2019/10/10 9:13:00,3,Signal
2019/10/10 9:14:00,3,Signal
2019/10/10 9:15:00,3,Signal
2019/10/10 9:16:00,3,Signal
2019/10/10 9:17:00,3,Signal
2019/10/10 9:18:00,3,Signal
2019/10/10 9:19:00,3,Signal
2019/10/10 9:20:00,3,Signal
2019/10/10 9:21:00,3,Signal
2019/10/10 9:22:00,3,Signal
2019/10/10 9:23:00,3,Signal
2019/10/10 9:24:00,3,Signal
2019/10/10 9:25:00,3,Signal
2019/10/10 9:26:00,3,Signal
2019/10/10 9:27:00,3,Signal
2019/10/10 9:28:00,3,Signal
2019/10/10 9:29:00,3,Signal
2019/10/10 9:30:00,3,Signal
2019/10/10 9:31:00,3,Signal
2019/10/10 9:32:00,3,Signal
2019/10/10 9:33:00,3,Signal
2019/10/10 9:34:00,3,Signal
2019/10/10 9:35:00,3,Signal
2019/10/10 9:36:00,3,Signal
2019/10/10 9:37:00,3,Signal
2019/10/10 9:38:00,3,Signal
2019/10/10 9:39:00,3,Signal
2019/10/10 9:40:00,3,Signal
2019/10/10 9:41:00,3,Signal
2019/10/10 9:42:00,3,Signal
2019/10/10 9:43:00,3,Signal
2019/10/10 9:44:00,3,Signal
2019/10/10 9:45:00,3,Signal
2019/10/10 9:46:00,3,Signal
2019/10/10 9:47:00,3,Signal
2019/10/10 9:48:00,3,Signal
2019/10/10 9:49:00,3,Signal
2019/10/10 9:50:00,3,Signal
2019/10/10 9:51:00,3,Signal
2019/10/10 9:52:00,3,Signal
2019/10/10 9:53:00,3,Signal
2019/10/10 9:54:00,3,Signal
2019/10/10 9:55:00,3,Signal
2019/10/10 9:56:00,3,Signal
2019/10/10 9:57:00,3,Signal
2019/10/10 9:58:00,3,Signal
2019/10/10 9:59:00,3,Signal
2019/10/10 10:00:00,3,Signal
2019/10/10 10:01:00,3,Signal
2019/10/10 10:02:00,3,Signal
2019/10/10 10:03:00,3,Signal
2019/10/10 10:04:00,3,Signal
2019/10/10 10:05:00,3,Signal
2019/10/10 10:06:00,3,Signal
2019/10/10 10:07:00,3,Signal
2019/10/10 10:08:00,3,Signal
2019/10/10 10:09:00,3,Signal
2019/10/10 10:10:00,3,Signal
2019/10/10 10:11:00,3,Signal
2019/10/10 10:12:00,3,Signal
2019/10/10 10:13:00,3,Signal
2019/10/10 10:14:00,3,Signal
2019/10/10 10:15:00,3,Signal
2019/10/10 10:16:00,3,Signal
2019/10/10 10:17:00,3,Signal
2019/10/10 10:18:00,3,Signal
2019/10/10 10:19:00,3,Signal
2019/10/10 10:20:00,3,Signal
2019/10/10 10:21:00,3,Signal
2019/10/10 10:22:00,3,Signal
2019/10/10 10:23:00,3,Signal
2019/10/10 10:24:00,3,Signal
2019/10/10 10:25:00,3,Signal
2019/10/10 10:26:00,3,Signal
2019/10/10 10:27:00,3,Signal
2019/10/10 10:28:00,3,Signal
2019/10/10 10:29:00,3,Signal
2019/10/10 10:30:00,3,Signal
2019/10/10 10:31:00,3,Signal
2019/10/10 10:32:00,3,Signal
2019/10/10 10:33:00,3,Signal
2019/10/10 10:34:00,3,Signal
2019/10/10 10:35:00,3,Signal
2019/10/10 10:36:00,3,Signal
2019/10/10 10:37:00,3,Signal
2019/10/10 10:38:00,3,Signal
2019/10/10 10:39:00,3,Signal
2019/10/10 10:40:00,3,Signal
2019/10/10 10:41:00,3,Signal
2019/10/10 10:42:00,3,Signal
2019/10/10 10:43:00,3,Signal
2019/10/10 10:44:00,3,Signal
2019/10/10 10:45:00,3,Signal
2019/10/10 10:46:00,3,Signal
2019/10/10 10:47:00,3,Signal
2019/10/10 10:48:00,3,Signal
2019/10/10 10:49:00,3,Signal
2019/10/10 10:50:00,3,Signal
2019/10/10 10:51:00,3,Signal
2019/10/10 10:52:00,3,Signal
2019/10/10 10:53:00,3,Signal
2019/10/10 10:54:00,3,Signal
2019/10/10 10:55:00,3,Signal
2019/10/10 10:56:00,3,Signal
2019/10/10 10:57:00,3,Signal
2019/10/10 10:58:00,3,Signal
2019/10/10 10:59:00,3,Signal
2019/10/10 11:00:00,3,Signal
2019/10/10 11:01:00,3,Signal
2019/10/10 11:02:00,3,Signal
2019/10/10 11:03:00,3,Signal
2019/10/10 11:04:00,3,Signal
2019/10/10 11:05:00,3,Signal
2019/10/10 11:06:00,3,Signal
2019/10/10 11:07:00,3,Signal
2019/10/10 11:08:00,3,Signal
2019/10/10 11:09:00,3,Signal
2019/10/10 11:10:00,3,Signal
2019/10/10 11:11:00,3,Signal
2019/10/10 11:12:00,3,Signal
2019/10/10 11:13:00,3,Signal
2019/10/10 11:14:00,3,Signal
2019/10/10 11:15:00,3,Signal
2019/10/10 11:16:00,3,Signal
2019/10/10 11:17:00,3,Signal
2019/10/10 11:18:00,3,Signal
2019/10/10 11:19:00,3,Signal
2019/10/10 11:20:00,3,Signal
2019/10/10 11:21:00,3,Signal
2019/10/10 11:22:00,3,Signal
2019/10/10 11:23:00,3,Signal
2019/10/10 11:24:00,3,Signal
2019/10/10 11:25:00,3,Signal
2019/10/10 11:26:00,3,Signal
2019/10/10 11:27:00,3,Signal
2019/10/10 11:28:00,3,Signal
2019/10/10 11:29:00,3,Signal
2019/10/10 11:30:00,3,Signal
2019/10/10 11:31:00,3,Signal
2019/10/10 11:32:00,3,Signal
2019/10/10 11:33:00,3,Signal
2019/10/10 11:34:00,3,Signal
2019/10/10 11:35:00,3,Signal
2019/10/10 11:36:00,3,Signal
2019/10/10 11:37:00,3,Signal
2019/10/10 11:38:00,3,Signal
2019/10/10 11:39:00,3,Signal
2019/10/10 11:40:00,3,Signal
2019/10/10 11:41:00,3,Signal
2019/10/10 11:42:00,3,Signal
2019/10/10 11:43:00,3,Signal
2019/10/10 11:44:00,3,Signal
2019/10/10 11:45:00,3,Signal
2019/10/10 11:46:00,3,Signal
2019/10/10 11:47:00,3,Signal
2019/10/10 11:48:00,3,Signal
2019/10/10 11:49:00,3,Signal
2019/10/10 11:50:00,3,Signal
2019/10/10 11:51:00,3,Signal
2019/10/10 11:52:00,3,Signal
2019/10/10 11:53:00,3,Signal
2019/10/10 11:54:00,3,Signal
2019/10/10 11:55:00,3,Signal
2019/10/10 11:56:00,3,Signal
2019/10/10 11:57:00,3,Signal
2019/10/10 11:58:00,3,Signal
2019/10/10 11:59:00,3,Signal
2019/10/10 12:00:00,3,Signal
2019/10/10 12:01:00,3,Signal
2019/10/10 12:02:00,3,Signal
2019/10/10 12:03:00,3,Signal
2019/10/10 12:04:00,3,Signal
2019/10/10 12:05:00,3,Signal
2019/10/10 12:06:00,3,Signal
2019/10/10 12:07:00,3,Signal
2019/10/10 12:08:00,3,Signal
2019/10/10 12:09:00,3,Signal
2019/10/10 12:10:00,3,Signal
2019/10/10 12:11:00,3,Signal
2019/10/10 12:12:00,3,Signal
2019/10/10 12:13:00,3,Signal
2019/10/10 12:14:00,3,Signal
2019/10/10 12:15:00,3,Signal
