Time,平均足終値,平均足始値
2021.05.11 14:46:00,108.63275,108.6258163
2021.05.11 14:47:00,108.6235,108.6246581
2021.05.11 14:48:00,108.61825,108.6214541
2021.05.11 14:49:00,108.63125,108.626352
2021.05.11 14:50:00,108.6415,108.633926
2021.05.11 14:51:00,108.6425,108.638213
2021.05.11 14:52:00,108.62925,108.6337315
2021.05.11 14:53:00,108.61575,108.6247408
2021.05.11 14:54:00,108.61925,108.6219954
2021.05.11 14:55:00,108.6265,108.6242477
2021.05.11 14:56:00,108.62025,108.6222488
2021.05.11 14:57:00,108.61575,108.6189994
2021.05.11 14:58:00,108.60725,108.6131247
2021.05.11 14:59:00,108.597,108.6050624
2021.05.11 15:00:00,108.59375,108.5994062
2021.05.11 15:01:00,108.5845,108.5919531
2021.05.11 15:02:00,108.5615,108.5767265
2021.05.11 15:03:00,108.56425,108.5704883
2021.05.11 15:04:00,108.575,108.5727441
2021.05.11 15:05:00,108.58675,108.5797471
2021.05.11 15:06:00,108.57675,108.5782485
2021.05.11 15:07:00,108.56525,108.5717493
2021.05.11 15:08:00,108.54375,108.5577496
2021.05.11 15:09:00,108.52775,108.5427498
2021.05.11 15:10:00,108.53875,108.5407499
2021.05.11 15:11:00,108.551,108.545875
2021.05.11 15:12:00,108.55625,108.5510625
2021.05.11 15:13:00,108.55275,108.5519062
2021.05.11 15:14:00,108.5515,108.5517031
2021.05.11 15:15:00,108.558,108.5548516
2021.05.11 15:16:00,108.553,108.5539258
2021.05.11 15:17:00,108.54625,108.5500879
2021.05.11 15:18:00,108.5395,108.5447939
2021.05.11 15:19:00,108.53775,108.541272
2021.05.11 15:20:00,108.5335,108.537386
2021.05.11 15:21:00,108.533,108.535193
2021.05.11 15:22:00,108.54875,108.5419715
2021.05.11 15:23:00,108.54425,108.5431107
2021.05.11 15:24:00,108.53325,108.5381804
2021.05.11 15:25:00,108.52675,108.5324652
2021.05.11 15:26:00,108.52,108.5262326
2021.05.11 15:27:00,108.53225,108.5292413
2021.05.11 15:28:00,108.5445,108.5368706
2021.05.11 15:29:00,108.538,108.5374353
2021.05.11 15:30:00,108.53225,108.5348427
2021.05.11 15:31:00,108.5615,108.5481713
2021.05.11 15:32:00,108.57175,108.5599607
2021.05.11 15:33:00,108.55975,108.5598553
2021.05.11 15:34:00,108.5705,108.5651777
2021.05.11 15:35:00,108.588,108.5765888
2021.05.11 15:36:00,108.583,108.5797944
2021.05.11 15:37:00,108.57625,108.5780222
2021.05.11 15:38:00,108.581,108.5795111
2021.05.11 15:39:00,108.58075,108.5801306
2021.05.11 15:40:00,108.58225,108.5811903
2021.05.11 15:41:00,108.57325,108.5772201
2021.05.11 15:42:00,108.58125,108.5792351
2021.05.11 15:43:00,108.587,108.5831175
2021.05.11 15:44:00,108.58875,108.5859338
2021.05.11 15:45:00,108.5945,108.5902169
2021.05.11 15:46:00,108.59775,108.5939834
2021.05.11 15:47:00,108.60375,108.5988667
2021.05.11 15:48:00,108.603,108.6009334
2021.05.11 15:49:00,108.58875,108.5948417
2021.05.11 15:50:00,108.586,108.5904208
2021.05.11 15:51:00,108.58475,108.5875854
2021.05.11 15:52:00,108.56825,108.5779177
2021.05.11 15:53:00,108.5635,108.5707089
2021.05.11 15:54:00,108.5545,108.5626044
2021.05.11 15:55:00,108.56025,108.5614272
2021.05.11 15:56:00,108.5605,108.5609636
2021.05.11 15:57:00,108.57175,108.5663568
2021.05.11 15:58:00,108.5815,108.5739284
2021.05.11 15:59:00,108.56975,108.5718392
2021.05.11 16:00:00,108.5645,108.5681696
2021.05.11 16:01:00,108.55375,108.5609598
2021.05.11 16:02:00,108.53175,108.5463549
2021.05.11 16:03:00,108.47725,108.5118025
2021.05.11 16:04:00,108.4145,108.4631512
2021.05.11 16:05:00,108.412,108.4375756
2021.05.11 16:06:00,108.40425,108.4209128
